IMDB_id,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Language,Country,IMDB_rating,RT_rating,Metacritic_rating,Type,Duplicate,Duplicate1
tt0083564,Annie,1982,PG,18 Jun 1982,127 min,"Comedy, Drama, Family",John Huston,"Carol Sobieski, Thomas Meehan, Martin Charnin","Aileen Quinn, Albert Finney, Carol Burnett",English,United States,6.6,57%,39/100,movie,False,False
tt6950338,DreamWorks Shrek's Swamp Stories,2010,N/A,28 Oct 2010,30 min,"Animation, Short, Comedy",N/A,N/A,"Antonio Banderas, Eddie Murphy, Mike Myers",English,United States,6.6,,,series,False,False
tt2224075,Beverly Hills Chihuahua 3: Viva La Fiesta!,2012,G,18 Sep 2012,89 min,"Adventure, Comedy, Family",Lev L. Spiro,"Dana Starfield, Jeffrey Bushell (characters)","Marcus Coloma, Erin Cahill, Cedric Yarbrough, Frances Fisher",English,United States,4.4,,,movie,False,False
tt0108847,The Magic School Bus,1994–1997,TV-Y,10 Sep 1994,30 min,"Animation, Adventure, Comedy",N/A,"Joanna Cole, Bruce Degen, Kristin Laskas Martin","Lily Tomlin, Daniel DeSanto, Erica Luttrell",English,"Canada, United States",7.8,,,series,False,False
tt2136138,Sofia the First,2012–2018,TV-Y,18 Nov 2012,22 min,"Animation, Adventure, Family",N/A,Craig Gerber,"Ariel Winter, Laura Dickinson, Darcy Rose Byrnes",English,United States,6.9,,,series,False,False
tt2644032,Barbie: Life in the Dreamhouse,2012–,TV-G,11 May 2012,3 min,"Animation, Short, Comedy",N/A,N/A,"Kate Higgins, Sean Hankinson, Haviland Stillwell",English,"United States, Canada",7.4,,,series,False,False
tt1109624,Paddington,2014,PG,16 Jan 2015,95 min,"Animation, Adventure, Comedy",Paul King,"Paul King, Hamish McColl, Michael Bond","Hugh Bonneville, Sally Hawkins, Julie Walters",English,"United Kingdom, France, United States, China",7.2,97%,77/100,movie,False,False
tt0393421,Larva,2005,R,22 Jan 2005,96 min,"Horror, Sci-Fi",Abram Cox,"Kenneth M. Badish (story), Boaz Davidson (story), David Goodin (screenplay), Kevin Moore (screenplay), J. Paul V. Robert (screenplay), T.M. Van Ostrand (screenplay)","Vincent Ventresca, Rachel Hunter, William Forsythe, Mercedes Peterson",English,"Germany, USA",4.2,,,movie,False,False
tt1236429,Sid the Science Kid,2008–,TV-Y,01 Sep 2008,27 min,"Animation, Comedy, Family",N/A,Jim Henson,"Drew Massey, Victor Yerrid, Mia Ella Mimica",English,United States,5.5,,,series,False,False
tt2293640,Minions,2015,PG,10 Jul 2015,91 min,"Animation, Adventure, Comedy","Kyle Balda, Pierre Coffin",Brian Lynch,"Sandra Bullock, Jon Hamm, Michael Keaton","English, Spanish","United States, Japan, France",6.4,55%,56/100,movie,False,False
tt0071762,The Little Prince,1974,G,07 Nov 1974,88 min,"Family, Fantasy, Musical",Stanley Donen,"Antoine de Saint-Exupéry, Alan Jay Lerner","Richard Kiley, Steven Warner, Joss Ackland",English,"United Kingdom, United States",6.5,,,movie,False,False
tt5235950,Word Party,2016–,N/A,08 Jul 2016,11 min,"Animation, Family",N/A,Alex Rockwell,"Victor Yerrid, Dorien Davies, Misty Rosas",English,United States,5.9,,,series,False,False
tt0106611,Cool Runnings,1993,PG,01 Oct 1993,98 min,"Adventure, Comedy, Family",Jon Turteltaub,"Lynn Siefert, Michael Ritchie, Tommy Swerdlow","John Candy, Leon, Doug E. Doug","English, German, Russian",United States,7.0,76%,60/100,movie,False,False
tt0107131,Homeward Bound: The Incredible Journey,1993,G,12 Feb 1993,84 min,"Adventure, Comedy, Drama",Duwayne Dunham,"Sheila Burnford, Caroline Thompson, Linda Woolverton","Michael J. Fox, Sally Field, Don Alder",English,United States,7.0,87%,,movie,False,False
tt0118617,Anastasia,1997,G,21 Nov 1997,94 min,"Animation, Adventure, Drama","Don Bluth, Gary Goldman","Susan Gauthier, Bruce Graham, Bob Tzudiker","Meg Ryan, John Cusack, Christopher Lloyd","English, Russian, French",United States,7.2,86%,61/100,movie,False,False
tt0381971,Curious George,2006,G,10 Feb 2006,87 min,"Animation, Adventure, Comedy",Matthew O'Callaghan,"Ken Kaufman, Mike Werb, Margret Rey","Will Ferrell, Drew Barrymore, Eugene Levy",English,"United States, Germany, Taiwan, France, Canada, South Korea, United Kingdom, Philippines",6.5,70%,62/100,movie,False,False
tt1217213,Secret of the Wings,2012,G,14 Dec 2012,75 min,"Animation, Family, Fantasy","Roberts Gannaway, Peggy Holmes","Roberts Gannaway, Peggy Holmes, Ryan Rowe","Mae Whitman, Lucy Hale, Timothy Dalton",English,"United States, India, United Kingdom",7.1,62%,,movie,False,False
tt0233041,Clifford the Big Red Dog,2000–2003,TV-Y,04 Sep 2000,30 min,"Animation, Short, Comedy",N/A,N/A,"Antonio Delli, John Ritter, Grey Griffin",English,"United Kingdom, United States",6.6,,,series,False,False
tt6181728,Walt Disney Animation Studios Short Films Collection,2015,G,18 Aug 2015,89 min,"Animation, Adventure, Comedy, Family","Roger Allers, Mark Henn, Lauren MacMullan","Roger Allers (story adaptation by), Ed Gombert (story development), Kevin Harkey (story development), Nancy Kruse (story), Lauren MacMullan (story), Burny Mattinson (story/additional story), Marc Smith (story by)","Paul Briggs, Alan Dale, Bill Farmer, Jack Goldenberg",English,United States,7.7,,,movie,False,False
tt4591680,Bunk'd,2015–2021,TV-G,31 Jul 2015,30 min,"Comedy, Family",N/A,Pamela Eells,"Miranda May, Mallory James Mahoney, Raphael Alejandro",English,United States,5.4,,,series,False,False
tt3691740,The BFG,2016,PG,01 Jul 2016,117 min,"Adventure, Family, Fantasy",Steven Spielberg,"Melissa Mathison, Roald Dahl","Mark Rylance, Ruby Barnhill, Penelope Wilton","English, Hindi","United States, India, United Kingdom",6.4,74%,66/100,movie,False,False
tt1914371,The Real Ghostbusters,2011,N/A,13 Mar 2011,44 min,"Short, Comedy","Clint Orr, Bill Wilder","Dan Aykroyd (creator), Clint Orr, Harold Ramis (creator)","Clint Orr, Harry Valentine, Katie Causey, T.J. Rawls",English,United States,6.2,,,movie,False,False
tt0120595,Babe: Pig in the City,1998,PG,25 Nov 1998,97 min,"Adventure, Comedy, Drama",George Miller,"George Miller, Judy Morris, Mark Lamprell","Magda Szubanski, Elizabeth Daily, Mickey Rooney",English,"Australia, United States",5.8,65%,68/100,movie,False,False
tt0120794,The Prince of Egypt,1998,PG,18 Dec 1998,99 min,"Animation, Adventure, Drama","Brenda Chapman, Steve Hickner, Simon Wells","Philip LaZebnik, Nicholas Meyer","Val Kilmer, Ralph Fiennes, Michelle Pfeiffer","English, Hebrew","United States, France, United Kingdom",7.1,80%,64/100,movie,False,False
tt0125454,Paulie,1998,PG,17 Apr 1998,91 min,"Adventure, Comedy, Drama",John Roberts,Laurie Craig,"Gena Rowlands, Tony Shalhoub, Cheech Marin","English, Spanish",United States,6.5,62%,,movie,False,False
tt0138749,The Road to El Dorado,2000,PG,31 Mar 2000,89 min,"Animation, Adventure, Comedy","Bibo Bergeron, Don Paul, Jeffrey Katzenberg","Terry Rossio, Ted Elliott, Karey Kirkpatrick","Kevin Kline, Kenneth Branagh, Rosie Perez",English,"United States, United Kingdom",6.9,48%,51/100,movie,False,False
tt0120910,Fantasia 2000,1999,G,16 Jun 2000,75 min,"Animation, Comedy, Family","James Algar, Gaëtan Brizzi, Paul Brizzi","Eric Goldberg, Joe Grant, Perce Pearce","James Levine, Steve Martin, Itzhak Perlman",English,United States,7.2,81%,59/100,movie,False,False
tt0032455,Fantasia,1940,G,19 Sep 1941,125 min,"Animation, Family, Fantasy","James Algar, Samuel Armstrong, Ford Beebe Jr.","Joe Grant, Dick Huemer, Lee Blair","Leopold Stokowski, Deems Taylor, The Philadelphia Orchestra",English,United States,7.7,95%,96/100,movie,False,False
tt0090633,An American Tail,1986,G,21 Nov 1986,80 min,"Animation, Adventure, Comedy",Don Bluth,"Judy Freudberg, Tony Geiss, David Kirschner","Dom DeLuise, Christopher Plummer, Erica Yohn",English,United States,6.9,71%,38/100,movie,False,False
tt0119918,Pooh's Grand Adventure: The Search for Christopher Robin,1997,G,05 Aug 1997,76 min,"Animation, Adventure, Comedy, Family, Musical",Karl Geurs,"A.A. Milne (stories), Karl Geurs (screenplay), Carter Crocker (screenplay)","Jim Cummings, John Fiedler, Ken Sansom, Andre Stojka",English,United States,7.1,33%,,movie,False,False
tt0129924,FernGully 2: The Magical Rescue,1998,G,17 Mar 1998,75 min,"Animation, Adventure, Family, Fantasy","Phil Robinson, David Marshall(co-director)","Richard Tulloch (screenplay), Diana Young (original stories), Chris Fink (additional story ideas), Carol Hughes (additional story ideas)","James S. Baker, Matt K. Miller, Erik Bergmann, Connie Champagne",English,United States,4.6,,,movie,False,False
tt0112453,Balto,1995,G,22 Dec 1995,78 min,"Animation, Adventure, Drama",Simon Wells,"Cliff Ruby, Elana Lesser, David Steven Cohen","Kevin Bacon, Bob Hoskins, Bridget Fonda",English,"United States, United Kingdom",7.1,54%,,movie,False,False
tt0233277,Back to the Secret Garden,2000,G,11 Aug 2000,100 min,"Family, Fantasy",Michael Tuchner,"Frances Hodgson Burnett, Joe Wiesenfeld","Joan Plowright, Cherie Lunghi, Aled Roberts",English,"United States, Germany, United Kingdom",5.8,,,movie,False,False
tt0147926,The Brave Little Toaster Goes to Mars,1998,Not Rated,18 May 1998,73 min,"Animation, Adventure, Family, Sci-Fi","Robert C. Ramirez, Patrick A. Ventura","Willard Carroll (screenplay), Thomas M. Disch (novel)","Thurl Ravenscroft, Deanna Oliver, Eric Lloyd, Timothy Stack",English,United States,5.7,40%,,movie,False,False
tt0163986,The Brave Little Toaster to the Rescue,1997,Not Rated,25 May 1999,74 min,"Animation, Adventure, Family, Fantasy","Robert C. Ramirez, Patrick A. Ventura","Thomas M. Disch (based on characters created by), Jerry Rees (additional characters), Joe Ranft (additional characters), Willard Carroll (story by), Willard Carroll (screenplay by)","Jessica Tuck, Chris Young, Roger Kabler, Deanna Oliver","Chinese, Mandarin, Japanese, Korean, French, English",United States,6.4,40%,,movie,False,False
tt0197230,An American Tail: The Mystery of the Night Monster,1999,G,25 Jul 2000,78 min,"Animation, Adventure, Family, Mystery",Larry Latham,"David Kirschner (characters), Len Uhley (screenplay)","Thomas Dekker, Lacey Chabert, Jane Singer, Nehemiah Persoff",English,United States,6.0,,,movie,False,False
tt0101329,An American Tail: Fievel Goes West,1991,G,22 Nov 1991,75 min,"Animation, Adventure, Family","Phil Nibbelink, Simon Wells","Flint Dille, Charles Swenson, David Kirschner","James Stewart, John Cleese, Amy Irving",English,"United States, United Kingdom",6.5,57%,,movie,False,False
tt0084237,The Last Unicorn,1982,G,19 Nov 1982,92 min,"Animation, Adventure, Drama","Jules Bass, Arthur Rankin Jr.",Peter S. Beagle,"Jeff Bridges, Mia Farrow, Angela Lansbury","English, German","United Kingdom, France, West Germany, Japan, United States",7.4,73%,70/100,movie,False,False
tt0465925,Brother Bear 2,2006,G,29 Aug 2006,74 min,"Animation, Adventure, Comedy, Family, Fantasy, Romance",Ben Gluck,"Rich Burns (screenplay), Ben Gluck (additional screenplay)","Patrick Dempsey, Mandy Moore, Jeremy Suarez, Rick Moranis",English,United States,6.2,50%,,movie,False,False
tt0465997,The Fox and the Hound 2,2006,G,11 Dec 2006,69 min,"Animation, Adventure, Comedy, Family, Musical",Jim Kammerud,"Rich Burns (screenplay by), Roger S.H. Schulman (screenplay by)","Reba McEntire, Patrick Swayze, Jonah Bobo, Harrison Fahn",English,United States,5.3,20%,,movie,False,False
tt0099878,Jetsons: The Movie,1990,G,06 Jul 1990,82 min,"Animation, Comedy, Family","Joseph Barbera, William Hanna, Iwao Takamoto","Dennis Marks, Carl Sautter","George O'Hanlon, Penny Singleton, Mel Blanc",English,"United States, Taiwan, Philippines, China",5.6,27%,46/100,movie,False,False
tt1461418,The Gruffalo,2009,Not Rated,09 Dec 2010,27 min,"Animation, Family","Max Lang, Jakob Schuh","Julia Donaldson (book), Axel Scheffler (book), Julia Donaldson (adaptation), Jakob Schuh (adaptation), Max Lang (adaptation)","Helena Bonham Carter, James Corden, Tom Wilkinson, John Hurt",English,"UK, Germany, USA, Ireland",7.5,,,movie,False,False
tt2542490,Dreamworks How to Train Your Dragon Legends,2010,Unrated,01 Mar 2010,57 min,"Animation, Adventure, Comedy, Family, Fantasy",Tom Owens,N/A,"Jay Baruchel, Gerard Butler",English,United States,7.7,,,movie,False,False
tt0263317,Ernest,2002,N/A,09 Oct 2002,22 min,Short,Keith Behrman,Keith Behrman,"David Reale, Frank Moore, Holly Dennison, Dan Chameroy",English,Canada,3.5,,,movie,False,False
tt0105941,Animaniacs,1993–1998,TV-Y7,13 Sep 1993,21 min,"Animation, Comedy, Family",N/A,Tom Ruegger,"Rob Paulsen, Jess Harnell, Tress MacNeille",English,"United States, Japan",7.9,,,series,False,False
tt6959614,"Disney Animation Collection: Vol. 4, The Tortoise and the Hare",2010–,N/A,N/A,21 min,N/A,N/A,N/A,N/A,English,United States,6.8,,,series,False,False
tt2483260,The Pirate Fairy,2014,G,13 Feb 2014,78 min,"Animation, Adventure, Family, Fantasy",Peggy Holmes,"Jeffrey M. Howard (screenplay by), Kate Kondell (screenplay by), John Lasseter (story by), Peggy Holmes (story by), Roberts Gannaway (story by), Jeffrey M. Howard (story by), Lorna Cook (story by), Craig Gerber (story by), Roberts Gannaway (additional dialogue by), Peggy Holmes (additional dialogue by)","Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu",English,United States,6.6,81%,51/100,movie,False,False
tt3468298,Axel: The Biggest Little Hero,2013,PG,02 Jul 2014,80 min,"Animation, Adventure, Comedy",Leo Lee,"Jeffrey Hylton (dubbing adaptation/additional material), Leo Lee, Michael Shear (english adaptation)","Yuri Lowenthal, Colleen O'Shaughnessey, Kate Higgins, Tim Curry",English,China,4.7,,,movie,False,False
tt2699588,The Adventures of Figaro Pho,2012,TV-Y7,31 Oct 2012,N/A,"Animation, Fantasy, Sci-Fi",N/A,N/A,Luke Jurevicius,English,Australia,7.6,,,series,False,False
tt3246908,The Boxcar Children,2014,G,01 Apr 2014,86 min,"Animation, Adventure, Family","Daniel Chuba, Mark A.Z. Dippé, Kyungho Jo","Justin Merz, Zach Strauss, Gertrude Chandler Warner","Illeana Douglas, Mackenzie Foy, Zachary Gordon",English,"United States, Guatemala, South Korea",6.5,,,movie,False,False
tt5762174,Alpha and Omega: Dino Digs,2016,Not Rated,10 May 2016,47 min,"Animation, Adventure, Comedy, Family, Fantasy",Tim Maltby,"Tom Kane, Steve Moore (characters)","Ben Diskin, Kate Higgins, Debi Derryberry, Marieve Herington",English,"USA, Canada, India",3.7,,,movie,False,False
tt3723780,Quackerz,2016,PG,14 Feb 2016,81 min,"Animation, Adventure, Comedy",Viktor Lakisov,"Viktor Lakisov, John T. Mickevich, Vadim Sveshnikov","Robbie Daymond, Michael Gross, Jesse Corti","English, Russian","Russia, China, Canada",4.5,,,movie,False,False
tt11217094,Hatched,2021,N/A,06 Jul 2021,80 min,Adventure,"Scott Jeffrey, Rebecca Matthews",Craig McLearie,"Megan Purvis, Amanda-Jade Tyler, Nicola Wright",English,United Kingdom,5.5,,,movie,False,False
tt3700456,Blinky Bill: The Movie,2015,PG,02 Aug 2019,93 min,"Animation, Adventure, Family",Deane Taylor,"Fin Edquist, Dorothy Wall","Billy Birmingham, Toni Collette, Charlotte Rose Hamlyn",English,"Australia, United States",5.1,73%,,movie,False,False
tt0104254,FernGully: The Last Rainforest,1992,G,10 Apr 1992,76 min,"Animation, Adventure, Family",Bill Kroyer,"Jim Cox, Diana Young","Samantha Mathis, Christian Slater, Robin Williams",English,"Australia, United States",6.5,63%,67/100,movie,False,False
tt0306841,The Lizzie McGuire Movie,2003,PG,02 May 2003,94 min,"Adventure, Comedy, Family",Jim Fall,"Susan Estelle Jansen, Ed Decter, John J. Strauss","Hilary Duff, Adam Lamberg, Clayton Snyder","English, Italian",United States,5.5,40%,56/100,movie,False,False
tt0382937,Recess: Taking the Fifth Grade,2003,G,09 Dec 2003,62 min,"Animation, Comedy, Family",Howy Parkins,"Elijah Aron, Bart Jennett","Rickey D'Shon Collins, Jason Davis, Myles Jeffrey, Ashley Johnson",English,United States,6.8,,,movie,False,False
tt6964236,The Very Hungry Caterpillar and Other Stories,1993,N/A,01 Jan 1993,31 min,Animation,Andrew Goff,Eric Carle,"Brian Cummings, Linda Gary",English,United States,7.3,,,movie,False,False
tt0498351,The Hero of Color City,2014,G,31 Jul 2015,77 min,"Animation, Adventure, Family",Frank Gladstone,"Jess Kedward, J.P. McCormick, Kirsty Peart","Owen Wilson, Christina Ricci, Rosie Perez","English, Hindi","United States, India, South Korea",4.1,29%,33/100,movie,False,False
tt0186311,The Little Engine That Could,1991,TV-Y,22 Nov 1991,30 min,"Animation, Short, Adventure, Family",Dave Edwards,"Ray Rhamey (screenplay by), Watty Piper (based on the book by)","Kath Soucie, Frank Welker, B.J. Ward, Neil Ross",English,"UK, USA",7.2,,,movie,False,False
tt1172587,Delhi Safari,2012,PG,07 Dec 2012,96 min,"Animation, Adventure, Comedy",Nikkhil Advani,"Nikkhil Advani, Rahul Awate, Girish Dhamija","Govinda, Akshaye Khanna, Urmila Matondkar","Hindi, English",India,5.6,20%,37/100,movie,False,False
tt0090503,Pound Puppies,1985–1988,TV-Y,26 Oct 1985,30 min,"Animation, Comedy, Family",N/A,N/A,"Dan Gilvezan, Ruth Buzzi, Adrienne Alexander",English,United States,6.5,,,series,False,False
tt2289057,Monster Math Squad,2012–,TV-Y,12 Nov 2012,30 min,Animation,N/A,N/A,"Julie Sype, Jenna Warren, Cory Doran, Annick Obonsawin",English,Canada,5.7,,,series,False,False
tt2216314,Care Bears: Welcome to Care-a-Lot,2012–2016,TV-Y,02 Jun 2012,30 min,"Animation, Family",N/A,N/A,"David Lodge, Michaela Dean, Patty Mattson",English,United States,5.5,,,series,False,False
tt0377156,Clifford's Puppy Days,2003–2006,TV-Y,01 Sep 2003,30 min,"Animation, Comedy, Family",N/A,Norman Bridwell,"Lara Jill Miller, Julie-Ann Dean, Masiela Lusha",English,United States,6.7,,,series,False,False
tt1524993,Dinosaur King,2007–2009,TV-Y7-FV,08 Sep 2007,30 min,"Animation, Action, Adventure, Family",N/A,N/A,"Matt Hoverman, David Zen Mansley, Megumi Matsumoto, Rebecca Soler","Japanese, English",Japan,5.6,,,series,False,False
tt2066048,Ribbit,2014,PG,25 Nov 2020,88 min,"Animation, Adventure, Comedy",Chuck Powers,"Amir Hafizi, Chuck Powers","Sean Astin, Tim Curry, Russell Peters",English,"Malaysia, United States, India",4.1,,,movie,False,False
tt6764142,My Animal Friends,2013–,N/A,01 Jan 2013,15 min,Family,N/A,N/A,N/A,English,"USA, Czech Republic",N/A,,,series,False,False
tt1756873,Worms,2013,PG,27 Mar 2015,80 min,"Animation, Adventure, Family","Paolo Conti, Arthur Nunes","Marcos Bernstein, Melanie Dimantas, Thomas LaPierre","Gabriel Bijos, Daniel Boaventura, Fabienne Carat",Portuguese,"Brazil, United States",5.5,,,movie,False,False
tt3590338,Puffin Rock,2015–2016,TV-Y,12 Jan 2015,7 min,"Animation, Family",N/A,N/A,"Kate McCafferty, Chris O'Dowd, Sally McDaid",English,"Ireland, United States, United Kingdom",8.6,,,series,False,False
tt6953914,Zoobabu,2010–2022,N/A,N/A,23 min,Animation,N/A,N/A,Thor Bishopric,Spanish,United States,3.6,,,series,False,False
tt6850902,Gon,2012–2013,N/A,02 Apr 2012,25 min,Animation,N/A,N/A,"Maria Bircher, Wyatt Bowen, Sarah Camacho, Dawn Ford",Japanese,"Japan, South Korea",5.0,,,series,False,False
tt2400433,Sid the Science Kid: The Movie,2013,Not Rated,25 Mar 2013,75 min,"Animation, Comedy, Family",Kirk R. Thatcher,Bradley Zweig,"Drew Massey, Alice Dinnean, Allan Trautman",English,United States,4.8,,,movie,False,False
tt6101862,Lego Jurassic World: The Indominus Escape,2016,Not Rated,03 Oct 2016,24 min,"Animation, Action, Adventure",N/A,N/A,"A.J. LoCascio, Sendhil Ramamurthy, Fred Tatasciore",English,United States,5.7,,,series,False,False
tt0093148,Harry and the Hendersons,1987,PG,05 Jun 1987,110 min,"Comedy, Family, Fantasy",William Dear,"William Dear, Bill Martin, Ezra D. Rappaport","John Lithgow, Melinda Dillon, Margaret Langrick",English,United States,6.0,43%,42/100,movie,False,False
tt5697572,Cats,2019,PG,20 Dec 2019,110 min,"Comedy, Drama, Family",Tom Hooper,"Lee Hall, Tom Hooper, Andrew Lloyd Webber","James Corden, Judi Dench, Jason Derulo",English,"United Kingdom, United States, Canada, Australia, Japan",2.7,19%,32/100,movie,False,False
tt0230011,Atlantis: The Lost Empire,2001,PG,15 Jun 2001,95 min,"Animation, Action, Adventure","Gary Trousdale, Kirk Wise","Tab Murphy, Kirk Wise, Gary Trousdale","Michael J. Fox, Jim Varney, Corey Burton","English, French, Spanish",United States,6.9,49%,52/100,movie,False,False
tt0344864,Atlantis: Milo's Return,2003,G,20 May 2003,70 min,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi","Victor Cook, Toby Shelton, Tad Stones","Thomas Hart (screenplay), Henry Gilroy (screenplay), Kevin Hopps (screenplay), Tad Stones (screenplay), Steve Englehart (screenplay), Marty Isenberg (screenplay)","James Arnold Taylor, Cree Summer, John Mahoney, Jacqueline Obradors","Norwegian, English",United States,5.1,,,movie,False,False
tt0384696,Winnie the Pooh: Springtime with Roo,2003,G,09 Mar 2004,65 min,"Animation, Adventure, Comedy, Drama, Family, Musical","Saul Blinkoff, Elliot M. Bour","A.A. Milne (characters), Tom Rogers","Jim Cummings, Ken Sansom, Jimmy Bennett, David Ogden Stiers","English, Arabic",United States,6.5,,,movie,False,False
tt0407121,Pooh's Heffalump Movie,2005,G,11 Feb 2005,68 min,"Animation, Comedy, Family",Frank Nissen,"Brian Hohlfeld, Evan Spiliotopoulos, A.A. Milne","Jim Cummings, Brenda Blethyn, Kyle Stanger",English,United States,6.4,80%,64/100,movie,False,False
tt0401398,Kronk's New Groove,2005,G,13 Dec 2005,75 min,"Animation, Comedy, Family, Musical, Romance","Saul Blinkoff, Elliot M. Bour","Tony Leondis (story by), Michael LaBash (story by), Tom Rogers (story by), Tom Rogers (screenplay by), Michael Lucker","Patrick Warburton, Tracey Ullman, Eartha Kitt, David Spade",English,United States,5.8,,,movie,False,False
tt0121164,Corpse Bride,2005,PG,23 Sep 2005,77 min,"Animation, Drama, Family","Tim Burton, Mike Johnson","Tim Burton, Carlos Grangel, John August","Johnny Depp, Helena Bonham Carter, Emily Watson",English,"United States, United Kingdom",7.3,84%,83/100,movie,False,False
tt6964450,"Disney Animation Collection: Vol. 2, Three Little Pigs",2009,N/A,N/A,9 min,Animation,N/A,N/A,N/A,English,United States,N/A,,,series,False,False
tt2123342,Underdogs,2013,PG,06 Apr 2013,102 min,"Drama, Family, Sport",Doug Dearth,"David Latham, Benjamin Suarez","D.B. Sweeney, William Mapother, Richard Portnow",English,United States,5.9,,,movie,False,False
tt5026458,The Yellowbird,1964,N/A,N/A,60 min,N/A,Richard Donner,Gene Levitt,"Robert Brown, Pat Harrington Jr., Carroll O'Connor",N/A,N/A,N/A,,,movie,False,False
tt0119718,Mr. Magoo,1997,PG,25 Dec 1997,87 min,"Adventure, Comedy, Family",Stanley Tong,"Pat Proft, Tom Sherohman","Leslie Nielsen, Kelly Lynch, Matt Keeslar",English,United States,4.0,7%,18/100,movie,False,False
tt0109190,Baby's Day Out,1994,PG,01 Jul 1994,99 min,"Adventure, Comedy, Crime",Patrick Read Johnson,John Hughes,"Lara Flynn Boyle, Joe Mantegna, Joe Pantoliano",English,United States,6.2,20%,,movie,False,False
tt0109287,Blank Check,1994,PG,11 Feb 1994,93 min,"Comedy, Crime, Family",Rupert Wainwright,"Blake Snyder, Colby Carr","Brian Bonsall, Karen Duffy, James Rebhorn",English,United States,5.3,9%,42/100,movie,False,False
tt0110006,Heavyweights,1995,PG,17 Feb 1995,100 min,"Comedy, Drama, Family",Steven Brill,"Judd Apatow, Steven Brill","Tom McGowan, Aaron Schwartz, Ben Stiller",English,United States,6.6,29%,42/100,movie,False,False
tt0301454,Inspector Gadget 2,2003,G,11 Mar 2003,89 min,"Action, Comedy, Crime, Family, Sci-Fi",Alex Zamm,"Andy Heyward (characters), Jean Chalopin (characters), Bruno Bianchi (characters), Ron Anderson, William Robertson, Alex Zamm","French Stewart, Elaine Hendrix, Tony Martin, Caitlin Wachs",English,"USA, Australia",3.5,40%,,movie,False,False
tt0337812,Air Bud: Spikes Back,2003,G,24 Jun 2003,87 min,"Comedy, Family, Sport",Mike Southon,"Kevin DiCicco (based on the character ""Air Bud"" created by), Robert Vince (story by), Anne Vince (screenplay by), Anna McRoberts (screenplay by), Paul Tamasy (based on characters created by), Aaron Mendelsohn (based on characters created by)","Darren J. Birch, Christopher Bishop, Tyler Boissonnault, J. Winston Carroll",English,Canada,4.1,,,movie,False,False
tt0109520,D2: The Mighty Ducks,1994,PG,25 Mar 1994,106 min,"Comedy, Drama, Family",Sam Weisman,Steven Brill,"Emilio Estevez, Kathryn Erbe, Michael Tucker","English, Icelandic",United States,6.1,20%,,movie,False,False
tt0097523,"Honey, I Shrunk the Kids",1989,PG,23 Jun 1989,93 min,"Adventure, Comedy, Family",Joe Johnston,"Stuart Gordon, Brian Yuzna, Ed Naha","Rick Moranis, Matt Frewer, Marcia Strassman",English,"United States, Mexico",6.4,77%,63/100,movie,False,False
tt0470982,Air Buddies,2006,PG,12 Dec 2006,80 min,"Adventure, Comedy, Family",Robert Vince,"Robert Vince, Anna McRoberts, Phil Hanley, Kevin DiCicco (character ""Air Bud""), Paul Tamasy (characters), Aaron Mendelsohn (characters)","Cascy Beddow, Jane Carr, Kelly Chapek, Patrick Cranshaw",English,United States,4.8,,,movie,False,False
tt1024724,Dr. Dolittle: Tail to the Chief,2008,PG,04 Mar 2008,85 min,"Comedy, Family",Craig Shapiro,"Matt Lieberman (teleplay by), Hugh Lofting (based upon the ""Dr. Dolittle"" stories by), Matt Lieberman (story by), Kathleen Laccinole (teleplay by)","Kyla Pratt, Peter Coyote, Malcolm Stewart, Niall Matter",English,"USA, Canada",4.0,,,movie,False,False
tt1381767,Flicka 2,2010,PG,04 May 2010,96 min,Family,Michael Damian,"Jennifer Robinson, Mary O'Hara (character in the novel ""My Friend Flicka"")","Patrick Warburton, Tammin Sursok, Clint Black, Reilly Dolman",English,United States,6.0,,,movie,False,False
tt0491603,H2O: Just Add Water,2006–2010,TV-PG,07 Jul 2006,23 min,"Drama, Family, Fantasy",N/A,Jonathan M. Shiff,"Cariba Heine, Phoebe Tonkin, Angus McLaren",English,Australia,7.2,,,series,False,False
tt1564349,Dolphin Tale,2011,PG,23 Sep 2011,113 min,"Drama, Family",Charles Martin Smith,"Karen Janszen, Noam Dromi","Morgan Freeman, Ashley Judd, Harry Connick Jr.",English,"Canada, United States",6.9,82%,64/100,movie,False,False
tt2566580,Step Dogs,2013,Not Rated,04 Mar 2014,82 min,"Comedy, Family",Geoff Anderson,Willem Wennekers,"Joris Jarsky, Ryan Belleville, Dylan Schmid",English,Canada,4.6,,,movie,False,False
tt2203143,Mia and Me,2011–,N/A,06 Aug 2012,20 min,"Animation, Adventure, Family",N/A,Gerhard Hahn,"Rosabell Laurenti Sellers, Stephie Theodora, Josephine Benini",English,"Germany, Canada, Italy",6.6,,,series,False,False
tt4257950,Russell Madness,2015,PG,10 May 2015,92 min,Family,Robert Vince,"Aaron Brooks, Kirsten Hansen, Anna McRoberts","Sean Giambrone, David Milchard, Steve Richmond",English,United States,4.2,,,movie,False,False
